in s,C2 in V
1.2393472E-02,-2.96631E-02
1.2394072E-02,-2.74658E-02
1.2394672E-02,-2.52686E-02
1.2395272E-02,-2.74658E-02
1.2395872E-02,-2.23389E-02
1.2396472E-02,-2.96631E-02
1.2397072E-02,-2.60010E-02
1.2397672E-02,-2.52686E-02
1.2398272E-02,-2.67334E-02
1.2398872E-02,-2.89307E-02
1.2399472E-02,-2.96631E-02
1.2400072E-02,-2.67334E-02
1.2400672E-02,-2.74658E-02
1.2401272E-02,-2.52686E-02
1.2401872E-02,-3.18604E-02
1.2402472E-02,-2.60010E-02
1.2403072E-02,-3.11279E-02
1.2403672E-02,-2.89307E-02
1.2404272E-02,-2.96631E-02
1.2404872E-02,-2.67334E-02
1.2405472E-02,-2.81982E-02
1.2406072E-02,-2.81982E-02
1.2406672E-02,-2.60010E-02
1.2407272E-02,-3.55225E-02
1.2407872E-02,-2.67334E-02
1.2408472E-02,-3.11279E-02
1.2409072E-02,-2.52686E-02
1.2409672E-02,-2.67334E-02
1.2410272E-02,-3.03955E-02
1.2410872E-02,-2.67334E-02
1.2411472E-02,-2.67334E-02
1.2412072E-02,-2.60010E-02
1.2412672E-02,-3.25928E-02
1.2413272E-02,-2.67334E-02
1.2413872E-02,-2.89307E-02
1.2414472E-02,-2.60010E-02
1.2415072E-02,-2.81982E-02
1.2415672E-02,-3.18604E-02
1.2416272E-02,-2.89307E-02
1.2416872E-02,-2.96631E-02
1.2417472E-02,-2.74658E-02
1.2418072E-02,-2.60010E-02
1.2418672E-02,-2.81982E-02
1.2419272E-02,-2.74658E-02
1.2419872E-02,-2.96631E-02
1.2420472E-02,-2.81982E-02
1.2421072E-02,-2.52686E-02
1.2421672E-02,-3.18604E-02
1.2422272E-02,-2.74658E-02
1.2422872E-02,-2.81982E-02
1.2423472E-02,-3.11279E-02
1.2424072E-02,-3.25928E-02
1.2424672E-02,-2.74658E-02
1.2425272E-02,-2.74658E-02
1.2425872E-02,-2.81982E-02
1.2426472E-02,-3.25928E-02
1.2427072E-02,-2.81982E-02
1.2427672E-02,-2.74658E-02
1.2428272E-02,-3.11279E-02
1.2428872E-02,-2.60010E-02
1.2429472E-02,-3.47900E-02
1.2430072E-02,-2.81982E-02
1.2430672E-02,-3.03955E-02
1.2431272E-02,-2.74658E-02
1.2431872E-02,-2.89307E-02
1.2432472E-02,-3.18604E-02
1.2433072E-02,-2.81982E-02
1.2433672E-02,-2.96631E-02
1.2434272E-02,-2.74658E-02
1.2434872E-02,-2.81982E-02
1.2435472E-02,-2.74658E-02
1.2436072E-02,-3.25928E-02
1.2436672E-02,-2.96631E-02
1.2437272E-02,-2.96631E-02
1.2437872E-02,-3.18604E-02
1.2438472E-02,-2.81982E-02
1.2439072E-02,-3.03955E-02
1.2439672E-02,-3.03955E-02
1.2440272E-02,-2.74658E-02
1.2440872E-02,-3.18604E-02
1.2441472E-02,-2.89307E-02
1.2442072E-02,-2.52686E-02
1.2442672E-02,-2.89307E-02
1.2443272E-02,-2.74658E-02
1.2443872E-02,-3.18604E-02
1.2444472E-02,-2.67334E-02
1.2445072E-02,-2.67334E-02
1.2445672E-02,-2.45361E-02
1.2446272E-02,-3.33252E-02
1.2446872E-02,-2.81982E-02
1.2447472E-02,-2.74658E-02
1.2448072E-02,-3.18604E-02
1.2448672E-02,-2.81982E-02
1.2449272E-02,-3.33252E-02
1.2449872E-02,-2.74658E-02
1.2450472E-02,-2.96631E-02
1.2451072E-02,-2.74658E-02
1.2451672E-02,-3.62549E-02
1.2452272E-02,-2.81982E-02
1.2452872E-02,-2.96631E-02
1.2453472E-02,-2.74658E-02
1.2454072E-02,-2.67334E-02
1.2454672E-02,-3.69873E-02
1.2455272E-02,-2.52686E-02
1.2455872E-02,-3.03955E-02
1.2456472E-02,-2.81982E-02
1.2457072E-02,-2.67334E-02
1.2457672E-02,-2.96631E-02
1.2458272E-02,-2.96631E-02
1.2458872E-02,-2.96631E-02
1.2459472E-02,-2.96631E-02
1.2460072E-02,-3.18604E-02
1.2460672E-02,-2.96631E-02
1.2461272E-02,-3.18604E-02
1.2461872E-02,-2.89307E-02
1.2462472E-02,-2.96631E-02
1.2463072E-02,-3.33252E-02
1.2463672E-02,-3.18604E-02
1.2464272E-02,-2.89307E-02
1.2464872E-02,-2.96631E-02
1.2465472E-02,-3.33252E-02
1.2466072E-02,-3.11279E-02
1.2466672E-02,-3.11279E-02
1.2467272E-02,-2.74658E-02
1.2467872E-02,-2.96631E-02
1.2468472E-02,-3.47900E-02
1.2469072E-02,-2.89307E-02
1.2469672E-02,-2.74658E-02
1.2470272E-02,-3.18604E-02
1.2470872E-02,-2.74658E-02
1.2471472E-02,-3.33252E-02
1.2472072E-02,-2.96631E-02
1.2472672E-02,-2.96631E-02
1.2473272E-02,-2.89307E-02
1.2473872E-02,-3.11279E-02
1.2474472E-02,-2.96631E-02
1.2475072E-02,-3.18604E-02
1.2475672E-02,-3.33252E-02
1.2476272E-02,-2.81982E-02
1.2476872E-02,-3.47900E-02
1.2477472E-02,-2.81982E-02
1.2478072E-02,-3.33252E-02
1.2478672E-02,-2.96631E-02
1.2479272E-02,-2.74658E-02
1.2479872E-02,-3.25928E-02
1.2480472E-02,-2.74658E-02
1.2481072E-02,-3.03955E-02
1.2481672E-02,-2.96631E-02
1.2482272E-02,-2.81982E-02
1.2482872E-02,-2.74658E-02
1.2483472E-02,-3.25928E-02
1.2484072E-02,-2.81982E-02
1.2484672E-02,-2.96631E-02
1.2485272E-02,-3.03955E-02
1.2485872E-02,-3.11279E-02
1.2486472E-02,-3.11279E-02
1.2487072E-02,-3.18604E-02
1.2487672E-02,-3.25928E-02
1.2488272E-02,-3.03955E-02
1.2488872E-02,-2.96631E-02
1.2489472E-02,-2.74658E-02
1.2490072E-02,-3.11279E-02
1.2490672E-02,-3.47900E-02
1.2491272E-02,-3.11279E-02
1.2491872E-02,-3.18604E-02
1.2492472E-02,-3.11279E-02
1.2493072E-02,-2.89307E-02
1.2493672E-02,-3.40576E-02
1.2494272E-02,-2.96631E-02
1.2494872E-02,-3.03955E-02
1.2495472E-02,-3.40576E-02
1.2496072E-02,-2.60010E-02
1.2496672E-02,-3.25928E-02
1.2497272E-02,-2.81982E-02
1.2497872E-02,-3.11279E-02
1.2498472E-02,-2.96631E-02
1.2499072E-02,-3.69873E-02
1.2499672E-02,-2.89307E-02
1.2500272E-02,-3.11279E-02
1.2500872E-02,-3.18604E-02
1.2501472E-02,-2.96631E-02
1.2502072E-02,-3.47900E-02
1.2502672E-02,-2.96631E-02
1.2503272E-02,-3.47900E-02
1.2503872E-02,-2.96631E-02
1.2504472E-02,-3.03955E-02
1.2505072E-02,-2.96631E-02
1.2505672E-02,-3.40576E-02
1.2506272E-02,-3.18604E-02
1.2506872E-02,-2.96631E-02
1.2507472E-02,-3.55225E-02
1.2508072E-02,-3.03955E-02
1.2508672E-02,-3.18604E-02
1.2509272E-02,-2.96631E-02
1.2509872E-02,-3.33252E-02
1.2510472E-02,-3.25928E-02
1.2511072E-02,-3.47900E-02
1.2511672E-02,-2.74658E-02
1.2512272E-02,-2.96631E-02
1.2512872E-02,-3.69873E-02
1.2513472E-02,-3.11279E-02
1.2514072E-02,-3.25928E-02
1.2514672E-02,-2.96631E-02
1.2515272E-02,-3.25928E-02
1.2515872E-02,-3.40576E-02
1.2516472E-02,-3.33252E-02
1.2517072E-02,-3.03955E-02
1.2517672E-02,-3.25928E-02
1.2518272E-02,-2.67334E-02
1.2518872E-02,-3.33252E-02
1.2519472E-02,-3.47900E-02
1.2520072E-02,-2.89307E-02
1.2520672E-02,-3.25928E-02
1.2521272E-02,-3.18604E-02
1.2521872E-02,-3.33252E-02
1.2522472E-02,-2.96631E-02
1.2523072E-02,-3.25928E-02
1.2523672E-02,-2.89307E-02
1.2524272E-02,-3.47900E-02
1.2524872E-02,-2.96631E-02
1.2525472E-02,-3.33252E-02
1.2526072E-02,-3.25928E-02
1.2526672E-02,-3.25928E-02
1.2527272E-02,-3.18604E-02
1.2527872E-02,-3.03955E-02
1.2528472E-02,-3.25928E-02
1.2529072E-02,-3.25928E-02
1.2529672E-02,-4.06494E-02
1.2530272E-02,-3.18604E-02
1.2530872E-02,-3.33252E-02
1.2531472E-02,-2.89307E-02
1.2532072E-02,-3.25928E-02
1.2532672E-02,-3.47900E-02
1.2533272E-02,-3.03955E-02
1.2533872E-02,-3.03955E-02
1.2534472E-02,-3.25928E-02
1.2535072E-02,-3.47900E-02
1.2535672E-02,-2.89307E-02
1.2536272E-02,-3.33252E-02
1.2536872E-02,-3.25928E-02
1.2537472E-02,-3.47900E-02
1.2538072E-02,-3.47900E-02
1.2538672E-02,-3.11279E-02
1.2539272E-02,-3.11279E-02
1.2539872E-02,-2.96631E-02
1.2540472E-02,-2.96631E-02
1.2541072E-02,-3.25928E-02
1.2541672E-02,-3.40576E-02
1.2542272E-02,-3.03955E-02
1.2542872E-02,-3.33252E-02
1.2543472E-02,-2.81982E-02
1.2544072E-02,-2.96631E-02
1.2544672E-02,-2.96631E-02
1.2545272E-02,-3.33252E-02
1.2545872E-02,-3.11279E-02
1.2546472E-02,-3.40576E-02
1.2547072E-02,-3.18604E-02
1.2547672E-02,-3.11279E-02
1.2548272E-02,-3.25928E-02
1.2548872E-02,-3.18604E-02
1.2549472E-02,-3.33252E-02
1.2550072E-02,-3.03955E-02
1.2550672E-02,-3.47900E-02
1.2551272E-02,-3.18604E-02
1.2551872E-02,-3.84521E-02
1.2552472E-02,-3.03955E-02
1.2553072E-02,-3.18604E-02
1.2553672E-02,-3.03955E-02
1.2554272E-02,-3.03955E-02
1.2554872E-02,-3.69873E-02
1.2555472E-02,-2.96631E-02
1.2556072E-02,-3.18604E-02
1.2556672E-02,-3.33252E-02
1.2557272E-02,-2.81982E-02
1.2557872E-02,-3.25928E-02
1.2558472E-02,-3.25928E-02
1.2559072E-02,-3.25928E-02
1.2559672E-02,-3.03955E-02
1.2560272E-02,-3.40576E-02
1.2560872E-02,-2.96631E-02
1.2561472E-02,-3.40576E-02
1.2562072E-02,-3.03955E-02
1.2562672E-02,-3.03955E-02
1.2563272E-02,-3.33252E-02
1.2563872E-02,-3.11279E-02
1.2564472E-02,-3.55225E-02
1.2565072E-02,-2.89307E-02
1.2565672E-02,-3.47900E-02
1.2566272E-02,-3.11279E-02
1.2566872E-02,-3.33252E-02
1.2567472E-02,-3.11279E-02
1.2568072E-02,-3.33252E-02
1.2568672E-02,-3.69873E-02
1.2569272E-02,-3.47900E-02
1.2569872E-02,-3.03955E-02
1.2570472E-02,-3.33252E-02
1.2571072E-02,-3.25928E-02
1.2571672E-02,-3.25928E-02
1.2572272E-02,-3.55225E-02
1.2572872E-02,-3.40576E-02
1.2573472E-02,-3.25928E-02
1.2574072E-02,-3.55225E-02
1.2574672E-02,-3.25928E-02
1.2575272E-02,-3.25928E-02
1.2575872E-02,-3.25928E-02
1.2576472E-02,-3.25928E-02
1.2577072E-02,-3.47900E-02
1.2577672E-02,-3.25928E-02
1.2578272E-02,-3.03955E-02
1.2578872E-02,-3.33252E-02
1.2579472E-02,-2.96631E-02
1.2580072E-02,-3.40576E-02
1.2580672E-02,-3.25928E-02
1.2581272E-02,-2.96631E-02
1.2581872E-02,-3.25928E-02
1.2582472E-02,-2.96631E-02
1.2583072E-02,-3.25928E-02
1.2583672E-02,-3.18604E-02
1.2584272E-02,-3.33252E-02
1.2584872E-02,-2.96631E-02
1.2585472E-02,-3.69873E-02
1.2586072E-02,-3.18604E-02
1.2586672E-02,-2.96631E-02
1.2587272E-02,-2.96631E-02
1.2587872E-02,-3.40576E-02
1.2588472E-02,-3.25928E-02
1.2589072E-02,-3.33252E-02
1.2589672E-02,-3.25928E-02
1.2590272E-02,-3.18604E-02
1.2590872E-02,-3.91846E-02
1.2591472E-02,-3.03955E-02
1.2592072E-02,-3.25928E-02
1.2592672E-02,-3.25928E-02
1.2593272E-02,-3.25928E-02
1.2593872E-02,-3.55225E-02
1.2594472E-02,-3.33252E-02
1.2595072E-02,-3.33252E-02
1.2595672E-02,-3.40576E-02
1.2596272E-02,-3.55225E-02
1.2596872E-02,-3.25928E-02
1.2597472E-02,-3.69873E-02
1.2598072E-02,-3.03955E-02
1.2598672E-02,-3.40576E-02
1.2599272E-02,-3.55225E-02
1.2599872E-02,-3.25928E-02
1.2600472E-02,-3.03955E-02
1.2601072E-02,-3.40576E-02
1.2601672E-02,-3.18604E-02
1.2602272E-02,-3.25928E-02
1.2602872E-02,-3.25928E-02
1.2603472E-02,-3.03955E-02
1.2604072E-02,-3.47900E-02
1.2604672E-02,-3.18604E-02
1.2605272E-02,-3.25928E-02
1.2605872E-02,-3.11279E-02
1.2606472E-02,-3.25928E-02
1.2607072E-02,-3.25928E-02
1.2607672E-02,-3.84521E-02
1.2608272E-02,-3.47900E-02
1.2608872E-02,-3.18604E-02
1.2609472E-02,-3.25928E-02
1.2610072E-02,-3.25928E-02
1.2610672E-02,-3.40576E-02
1.2611272E-02,-3.18604E-02
1.2611872E-02,-3.25928E-02
1.2612472E-02,-3.40576E-02
1.2613072E-02,-3.91846E-02
1.2613672E-02,-3.40576E-02
1.2614272E-02,-3.33252E-02
1.2614872E-02,-3.62549E-02
1.2615472E-02,-3.33252E-02
1.2616072E-02,-3.99170E-02
1.2616672E-02,-3.25928E-02
1.2617272E-02,-3.25928E-02
1.2617872E-02,-3.25928E-02
1.2618472E-02,-2.96631E-02
1.2619072E-02,-3.47900E-02
1.2619672E-02,-3.25928E-02
1.2620272E-02,-3.18604E-02
1.2620872E-02,-3.25928E-02
1.2621472E-02,-3.55225E-02
1.2622072E-02,-3.03955E-02
1.2622672E-02,-3.55225E-02
1.2623272E-02,-3.55225E-02
1.2623872E-02,-3.18604E-02
1.2624472E-02,-3.55225E-02
1.2625072E-02,-3.25928E-02
1.2625672E-02,-3.62549E-02
1.2626272E-02,-3.33252E-02
1.2626872E-02,-3.55225E-02
1.2627472E-02,-3.25928E-02
1.2628072E-02,-3.47900E-02
1.2628672E-02,-3.11279E-02
1.2629272E-02,-3.18604E-02
1.2629872E-02,-3.91846E-02
1.2630472E-02,-3.33252E-02
1.2631072E-02,-3.62549E-02
1.2631672E-02,-3.11279E-02
1.2632272E-02,-3.55225E-02
1.2632872E-02,-3.25928E-02
1.2633472E-02,-3.47900E-02
1.2634072E-02,-3.47900E-02
1.2634672E-02,-3.47900E-02
1.2635272E-02,-3.77197E-02
1.2635872E-02,-3.25928E-02
1.2636472E-02,-3.40576E-02
1.2637072E-02,-3.33252E-02
1.2637672E-02,-3.40576E-02
1.2638272E-02,-3.69873E-02
1.2638872E-02,-3.40576E-02
1.2639472E-02,-3.25928E-02
1.2640072E-02,-3.18604E-02
1.2640672E-02,-3.03955E-02
1.2641272E-02,-3.62549E-02
1.2641872E-02,-3.18604E-02
1.2642472E-02,-3.18604E-02
1.2643072E-02,-3.47900E-02
1.2643672E-02,-3.18604E-02
1.2644272E-02,-3.33252E-02
1.2644872E-02,-3.40576E-02
1.2645472E-02,-3.62549E-02
1.2646072E-02,-3.03955E-02
1.2646672E-02,-3.77197E-02
1.2647272E-02,-3.40576E-02
1.2647872E-02,-3.25928E-02
1.2648472E-02,-3.11279E-02
1.2649072E-02,-3.55225E-02
1.2649672E-02,-3.55225E-02
1.2650272E-02,-3.47900E-02
1.2650872E-02,-3.47900E-02
1.2651472E-02,-3.33252E-02
1.2652072E-02,-4.28467E-02
1.2652672E-02,-3.18604E-02
1.2653272E-02,-3.47900E-02
1.2653872E-02,-3.25928E-02
1.2654472E-02,-3.47900E-02
1.2655072E-02,-3.55225E-02
1.2655672E-02,-3.25928E-02
1.2656272E-02,-3.47900E-02
1.2656872E-02,-3.33252E-02
1.2657472E-02,-3.33252E-02
1.2658072E-02,-3.25928E-02
1.2658672E-02,-3.62549E-02
1.2659272E-02,-3.18604E-02
1.2659872E-02,-3.25928E-02
1.2660472E-02,-3.62549E-02
1.2661072E-02,-3.33252E-02
1.2661672E-02,-3.47900E-02
1.2662272E-02,-3.25928E-02
1.2662872E-02,-3.40576E-02
1.2663472E-02,-3.55225E-02
1.2664072E-02,-3.33252E-02
1.2664672E-02,-3.18604E-02
1.2665272E-02,-3.47900E-02
1.2665872E-02,-2.96631E-02
1.2666472E-02,-3.25928E-02
1.2667072E-02,-3.55225E-02
1.2667672E-02,-3.33252E-02
1.2668272E-02,-3.25928E-02
1.2668872E-02,-3.47900E-02
1.2669472E-02,-3.25928E-02
1.2670072E-02,-3.40576E-02
1.2670672E-02,-3.69873E-02
1.2671272E-02,-3.47900E-02
1.2671872E-02,-3.25928E-02
1.2672472E-02,-3.40576E-02
1.2673072E-02,-3.33252E-02
1.2673672E-02,-3.77197E-02
1.2674272E-02,-4.06494E-02
1.2674872E-02,-3.33252E-02
1.2675472E-02,-3.25928E-02
1.2676072E-02,-3.47900E-02
1.2676672E-02,-3.40576E-02
1.2677272E-02,-3.84521E-02
1.2677872E-02,-3.47900E-02
1.2678472E-02,-3.33252E-02
1.2679072E-02,-3.47900E-02
1.2679672E-02,-2.67334E-02
1.2680272E-02,-3.25928E-02
1.2680872E-02,-3.33252E-02
1.2681472E-02,-3.55225E-02
1.2682072E-02,-3.47900E-02
1.2682672E-02,-3.47900E-02
1.2683272E-02,-3.40576E-02
1.2683872E-02,-3.62549E-02
1.2684472E-02,-3.25928E-02
1.2685072E-02,-3.11279E-02
1.2685672E-02,-3.62549E-02
1.2686272E-02,-3.25928E-02
1.2686872E-02,-3.40576E-02
1.2687472E-02,-3.25928E-02
1.2688072E-02,-3.69873E-02
1.2688672E-02,-3.18604E-02
1.2689272E-02,-3.47900E-02
1.2689872E-02,-3.55225E-02
1.2690472E-02,-3.25928E-02
1.2691072E-02,-3.91846E-02
1.2691672E-02,-3.47900E-02
1.2692272E-02,-3.47900E-02
1.2692872E-02,-3.33252E-02
1.2693472E-02,-3.40576E-02
1.2694072E-02,-3.47900E-02
1.2694672E-02,-3.47900E-02
1.2695272E-02,-3.11279E-02
1.2695872E-02,-3.62549E-02
1.2696472E-02,-3.84521E-02
1.2697072E-02,-3.40576E-02
1.2697672E-02,-3.47900E-02
1.2698272E-02,-3.40576E-02
1.2698872E-02,-3.47900E-02
1.2699472E-02,-3.69873E-02
1.2700072E-02,-3.25928E-02
1.2700672E-02,-3.47900E-02
1.2701272E-02,-3.55225E-02
1.2701872E-02,-3.03955E-02
1.2702472E-02,-3.62549E-02
1.2703072E-02,-3.25928E-02
1.2703672E-02,-3.47900E-02
1.2704272E-02,-3.25928E-02
1.2704872E-02,-3.33252E-02
1.2705472E-02,-3.33252E-02
1.2706072E-02,-3.40576E-02
1.2706672E-02,-3.25928E-02
1.2707272E-02,-3.18604E-02
1.2707872E-02,-4.06494E-02
1.2708472E-02,-3.25928E-02
1.2709072E-02,-3.33252E-02
1.2709672E-02,-3.62549E-02
1.2710272E-02,-3.91846E-02
1.2710872E-02,-3.40576E-02
1.2711472E-02,-3.47900E-02
1.2712072E-02,-3.62549E-02
1.2712672E-02,-3.55225E-02
1.2713272E-02,-3.91846E-02
1.2713872E-02,-3.40576E-02
1.2714472E-02,-3.77197E-02
1.2715072E-02,-3.18604E-02
1.2715672E-02,-3.47900E-02
1.2716272E-02,-3.84521E-02
1.2716872E-02,-3.55225E-02
1.2717472E-02,-3.62549E-02
1.2718072E-02,-3.47900E-02
1.2718672E-02,-3.47900E-02
1.2719272E-02,-3.62549E-02
1.2719872E-02,-3.91846E-02
1.2720472E-02,-3.40576E-02
1.2721072E-02,-3.40576E-02
1.2721672E-02,-3.40576E-02
1.2722272E-02,-3.40576E-02
1.2722872E-02,-3.55225E-02
1.2723472E-02,-3.62549E-02
1.2724072E-02,-3.33252E-02
1.2724672E-02,-3.62549E-02
1.2725272E-02,-3.47900E-02
1.2725872E-02,-3.25928E-02
1.2726472E-02,-3.55225E-02
1.2727072E-02,-3.11279E-02
1.2727672E-02,-3.62549E-02
1.2728272E-02,-3.47900E-02
1.2728872E-02,-3.33252E-02
1.2729472E-02,-3.62549E-02
1.2730072E-02,-3.84521E-02
1.2730672E-02,-3.55225E-02
1.2731272E-02,-3.47900E-02
1.2731872E-02,-3.40576E-02
1.2732472E-02,-3.47900E-02
1.2733072E-02,-3.62549E-02
1.2733672E-02,-3.11279E-02
1.2734272E-02,-3.55225E-02
1.2734872E-02,-3.47900E-02
1.2735472E-02,-4.06494E-02
1.2736072E-02,-3.33252E-02
1.2736672E-02,-3.55225E-02
1.2737272E-02,-3.55225E-02
1.2737872E-02,-3.47900E-02
1.2738472E-02,-3.84521E-02
1.2739072E-02,-3.33252E-02
1.2739672E-02,-3.55225E-02
1.2740272E-02,-3.47900E-02
1.2740872E-02,-3.18604E-02
1.2741472E-02,-3.55225E-02
1.2742072E-02,-3.55225E-02
1.2742672E-02,-3.40576E-02
1.2743272E-02,-3.62549E-02
1.2743872E-02,-3.69873E-02
1.2744472E-02,-3.47900E-02
1.2745072E-02,-3.55225E-02
1.2745672E-02,-3.40576E-02
1.2746272E-02,-3.55225E-02
1.2746872E-02,-3.69873E-02
1.2747472E-02,-3.55225E-02
1.2748072E-02,-3.62549E-02
1.2748672E-02,-3.69873E-02
1.2749272E-02,-3.55225E-02
1.2749872E-02,-3.47900E-02
1.2750472E-02,-3.55225E-02
1.2751072E-02,-3.47900E-02
1.2751672E-02,-3.62549E-02
1.2752272E-02,-4.21143E-02
1.2752872E-02,-3.33252E-02
1.2753472E-02,-3.40576E-02
1.2754072E-02,-3.33252E-02
1.2754672E-02,-3.77197E-02
1.2755272E-02,-3.77197E-02
1.2755872E-02,-3.18604E-02
1.2756472E-02,-3.69873E-02
1.2757072E-02,-3.40576E-02
1.2757672E-02,-3.77197E-02
1.2758272E-02,-3.40576E-02
1.2758872E-02,-3.62549E-02
1.2759472E-02,-3.55225E-02
1.2760072E-02,-3.47900E-02
1.2760672E-02,-4.06494E-02
1.2761272E-02,-3.25928E-02
1.2761872E-02,-3.91846E-02
1.2762472E-02,-3.40576E-02
1.2763072E-02,-3.47900E-02
1.2763672E-02,-3.69873E-02
1.2764272E-02,-3.77197E-02
1.2764872E-02,-3.18604E-02
1.2765472E-02,-3.62549E-02
1.2766072E-02,-3.62549E-02
1.2766672E-02,-3.33252E-02
1.2767272E-02,-3.47900E-02
1.2767872E-02,-3.47900E-02
1.2768472E-02,-3.84521E-02
1.2769072E-02,-3.84521E-02
1.2769672E-02,-3.25928E-02
1.2770272E-02,-3.47900E-02
1.2770872E-02,-3.69873E-02
1.2771472E-02,-3.77197E-02
1.2772072E-02,-3.69873E-02
1.2772672E-02,-3.55225E-02
1.2773272E-02,-3.25928E-02
1.2773872E-02,-3.47900E-02
1.2774472E-02,-3.77197E-02
1.2775072E-02,-3.91846E-02
1.2775672E-02,-3.55225E-02
1.2776272E-02,-3.62549E-02
1.2776872E-02,-3.18604E-02
1.2777472E-02,-3.91846E-02
1.2778072E-02,-3.25928E-02
1.2778672E-02,-3.47900E-02
1.2779272E-02,-3.55225E-02
1.2779872E-02,-3.33252E-02
1.2780472E-02,-3.55225E-02
1.2781072E-02,-3.55225E-02
1.2781672E-02,-3.77197E-02
1.2782272E-02,-3.62549E-02
1.2782872E-02,-3.91846E-02
1.2783472E-02,-3.40576E-02
1.2784072E-02,-3.62549E-02
1.2784672E-02,-3.47900E-02
1.2785272E-02,-3.62549E-02
1.2785872E-02,-3.77197E-02
1.2786472E-02,-3.47900E-02
1.2787072E-02,-3.77197E-02
1.2787672E-02,-3.18604E-02
1.2788272E-02,-3.47900E-02
1.2788872E-02,-3.55225E-02
1.2789472E-02,-3.69873E-02
1.2790072E-02,-3.40576E-02
1.2790672E-02,-3.62549E-02
1.2791272E-02,-3.84521E-02
1.2791872E-02,-3.18604E-02
1.2792472E-02,-3.55225E-02
1.2793072E-02,-3.47900E-02
1.2793672E-02,-3.62549E-02
1.2794272E-02,-3.25928E-02
1.2794872E-02,-3.62549E-02
1.2795472E-02,-3.62549E-02
1.2796072E-02,-3.69873E-02
1.2796672E-02,-3.77197E-02
1.2797272E-02,-3.62549E-02
1.2797872E-02,-3.47900E-02
1.2798472E-02,-3.47900E-02
1.2799072E-02,-3.62549E-02
1.2799672E-02,-3.91846E-02
1.2800272E-02,-3.47900E-02
1.2800872E-02,-3.25928E-02
1.2801472E-02,-3.62549E-02
1.2802072E-02,-3.03955E-02
1.2802672E-02,-3.91846E-02
1.2803272E-02,-3.40576E-02
1.2803872E-02,-3.77197E-02
1.2804472E-02,-3.69873E-02
1.2805072E-02,-3.69873E-02
1.2805672E-02,-3.40576E-02
1.2806272E-02,-3.62549E-02
1.2806872E-02,-3.69873E-02
1.2807472E-02,-3.25928E-02
1.2808072E-02,-3.91846E-02
1.2808672E-02,-3.47900E-02
1.2809272E-02,-3.91846E-02
1.2809872E-02,-3.40576E-02
1.2810472E-02,-3.77197E-02
1.2811072E-02,-3.25928E-02
1.2811672E-02,-3.55225E-02
1.2812272E-02,-3.40576E-02
1.2812872E-02,-3.69873E-02
1.2813472E-02,-3.91846E-02
1.2814072E-02,-3.47900E-02
1.2814672E-02,-3.55225E-02
1.2815272E-02,-3.55225E-02
1.2815872E-02,-3.69873E-02
1.2816472E-02,-3.55225E-02
1.2817072E-02,-3.47900E-02
1.2817672E-02,-3.33252E-02
1.2818272E-02,-3.77197E-02
1.2818872E-02,-3.47900E-02
1.2819472E-02,-3.62549E-02
1.2820072E-02,-3.84521E-02
1.2820672E-02,-3.69873E-02
1.2821272E-02,-3.62549E-02
1.2821872E-02,-3.99170E-02
1.2822472E-02,-3.77197E-02
1.2823072E-02,-3.62549E-02
1.2823672E-02,-3.91846E-02
1.2824272E-02,-3.33252E-02
1.2824872E-02,-3.91846E-02
1.2825472E-02,-3.47900E-02
1.2826072E-02,-3.69873E-02
1.2826672E-02,-3.47900E-02
1.2827272E-02,-3.47900E-02
1.2827872E-02,-3.47900E-02
1.2828472E-02,-3.47900E-02
1.2829072E-02,-3.77197E-02
1.2829672E-02,-3.47900E-02
1.2830272E-02,-4.06494E-02
1.2830872E-02,-3.33252E-02
1.2831472E-02,-3.77197E-02
1.2832072E-02,-3.40576E-02
1.2832672E-02,-3.91846E-02
1.2833272E-02,-3.69873E-02
1.2833872E-02,-3.62549E-02
1.2834472E-02,-3.69873E-02
1.2835072E-02,-3.47900E-02
1.2835672E-02,-4.13818E-02
1.2836272E-02,-3.47900E-02
1.2836872E-02,-3.62549E-02
1.2837472E-02,-3.47900E-02
1.2838072E-02,-3.91846E-02
1.2838672E-02,-3.77197E-02
1.2839272E-02,-3.55225E-02
1.2839872E-02,-3.69873E-02
1.2840472E-02,-3.77197E-02
1.2841072E-02,-3.40576E-02
1.2841672E-02,-3.47900E-02
1.2842272E-02,-3.69873E-02
1.2842872E-02,-3.62549E-02
1.2843472E-02,-3.69873E-02
1.2844072E-02,-3.62549E-02
1.2844672E-02,-3.55225E-02
1.2845272E-02,-3.40576E-02
1.2845872E-02,-3.55225E-02
1.2846472E-02,-3.25928E-02
1.2847072E-02,-3.91846E-02
1.2847672E-02,-3.47900E-02
1.2848272E-02,-3.40576E-02
1.2848872E-02,-3.69873E-02
1.2849472E-02,-3.62549E-02
1.2850072E-02,-3.62549E-02
1.2850672E-02,-3.33252E-02
1.2851272E-02,-3.47900E-02
1.2851872E-02,-3.47900E-02
1.2852472E-02,-4.21143E-02
1.2853072E-02,-3.47900E-02
1.2853672E-02,-3.69873E-02
1.2854272E-02,-3.55225E-02
1.2854872E-02,-3.69873E-02
1.2855472E-02,-3.55225E-02
1.2856072E-02,-3.55225E-02
1.2856672E-02,-3.69873E-02
1.2857272E-02,-3.62549E-02
1.2857872E-02,-4.13818E-02
1.2858472E-02,-3.47900E-02
1.2859072E-02,-3.69873E-02
